equipment_id,timestamp,health_state,health_state_name,tool_wear_min,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,maintenance_action,original_type,operating_hours,equipment_age_cycles
EQUIP_006,2024-12-26 22:32:17.167610,3,Good,74.60872595619244,298.6368605270438,305.8369642700121,1251.002916634047,45.229275867558265,None,L,3744,0
EQUIP_006,2024-12-27 06:32:17.167610,3,Good,74.61983367280024,299.42879252675675,308.32652164096015,1260.417069798148,46.43238594057101,None,L,3752,0
EQUIP_006,2024-12-27 14:32:17.167610,3,Good,74.71428613458906,298.0739108118371,306.0640287303335,1246.135261105123,43.705723046474645,None,L,3760,0
EQUIP_006,2024-12-27 22:32:17.167610,3,Good,74.9099217604505,297.6132191734744,307.29420324601045,1269.906124778184,46.42629419825968,None,L,3768,0
EQUIP_006,2024-12-28 06:32:17.167610,3,Good,74.93044912319952,300.5773366597101,308.49911340173855,1228.6209204304664,45.89266049442199,None,L,3776,0
EQUIP_006,2024-12-28 14:32:17.167610,3,Good,75.02576655017374,300.7465259401531,307.7361207566675,1275.2373169459397,50.6673864343621,None,L,3784,0
EQUIP_006,2024-12-28 22:32:17.167610,3,Good,75.17327841957545,298.62724707583243,307.7264755565347,1283.7124541731657,48.56972586786913,None,L,3792,0
EQUIP_006,2024-12-29 06:32:17.167610,3,Good,75.244155004488,300.2841239652462,304.904685239627,1264.3112687080709,48.438037553517916,None,L,3800,0
EQUIP_006,2024-12-29 14:32:17.167610,3,Good,75.25506242702703,300.1764616174558,308.0772281815304,1248.1927804382053,47.57810005707993,None,L,3808,0
EQUIP_006,2024-12-29 22:32:17.167610,3,Good,75.32149478505379,299.1618568997837,308.5755400843492,1280.1817269235355,44.93468942447785,None,L,3816,0
EQUIP_006,2024-12-30 06:32:17.167610,2,Fair,75.48238349990908,299.30096599440805,309.8765305648568,1252.2479645061755,47.14499227376176,None,L,3824,0
EQUIP_006,2024-12-30 14:32:17.167610,3,Good,75.55452338477274,301.096928640958,306.61029244426,1257.406658148218,41.795574941235714,None,L,3832,0
EQUIP_006,2024-12-30 22:32:17.167610,3,Good,75.65609383445678,300.2313781189244,308.0271544888395,1277.7369383269222,45.71959502997572,None,L,3840,0
EQUIP_006,2024-12-31 06:32:17.167610,3,Good,75.66815099635573,298.1263816048758,304.23547906790577,1245.4338305952947,46.42346478048964,None,L,3848,0
EQUIP_006,2024-12-31 14:32:17.167610,3,Good,75.76191020541818,298.92354889593116,308.49293831564495,1241.86245911951,48.419055458890384,None,L,3856,0
EQUIP_006,2024-12-31 22:32:17.167610,3,Good,75.89712072983653,298.1679679905979,306.9280680287539,1260.4776717594439,47.4561627183356,None,L,3864,0
EQUIP_006,2025-01-01 06:32:17.167610,3,Good,76.18757530348712,296.93061864425385,306.73147078544326,1273.1260010770416,44.62713517392496,None,L,3872,0
EQUIP_006,2025-01-01 14:32:17.167610,3,Good,76.25368220929272,298.8953919930836,307.2701814997419,1296.3065035983636,41.22115619632392,None,L,3880,0
EQUIP_006,2025-01-01 22:32:17.167610,2,Fair,76.316869963353,298.3781493970485,309.56331622974693,1244.3395279834376,45.509124785107595,None,L,3888,0
EQUIP_006,2025-01-02 06:32:17.167610,3,Good,76.3229407544158,300.32561868887126,306.63584340037283,1292.0524922959983,48.42624648768934,None,L,3896,0
EQUIP_006,2025-01-02 14:32:17.167610,2,Fair,76.46200372192105,299.5188574347857,310.03072627470345,1247.0476100978865,44.78853107853566,None,L,3904,0
EQUIP_006,2025-01-02 22:32:17.167610,3,Good,76.59884856546535,299.6194464364806,308.9865037215897,1269.2670610938728,43.10447531909654,None,L,3912,0
EQUIP_006,2025-01-03 06:32:17.167610,1,Poor,76.71753026024439,298.7630455693448,311.95905217085976,1237.108237280856,45.107895950595456,None,L,3920,0
EQUIP_006,2025-01-03 14:32:17.167610,2,Fair,76.8216123838546,298.48894283717914,308.91462345479744,1271.4154166594444,48.971453969568195,None,L,3928,0
EQUIP_006,2025-01-03 22:32:17.167610,2,Fair,76.87278956204656,298.2015412907721,309.2768041589413,1255.6939606257747,44.998874826070804,None,L,3936,0
EQUIP_006,2025-01-04 06:32:17.167610,3,Good,76.93216991107671,300.3205980185027,308.2807429095545,1247.1105285456101,46.1707991879726,None,L,3944,0
EQUIP_006,2025-01-04 14:32:17.167610,2,Fair,77.01313391129226,298.23928220876917,309.2851762942706,1245.0597487027796,47.91605448317785,None,L,3952,0
EQUIP_006,2025-01-04 22:32:17.167610,3,Good,77.1426354311505,299.5952763526293,306.84081955182864,1236.8305931303041,47.86753668477704,None,L,3960,0
EQUIP_006,2025-01-05 06:32:17.167610,3,Good,77.24522406880745,300.152362505254,309.02557084254363,1241.6414293427451,45.7548014365118,None,L,3968,0
EQUIP_006,2025-01-05 14:32:17.167610,3,Good,77.31438390142888,298.39537783966426,308.13267713287246,1275.3736723946542,43.31116106591196,None,L,3976,0
EQUIP_006,2025-01-05 22:32:17.167610,3,Good,77.34260163650903,297.5533465627689,306.5982564684215,1211.316800591956,43.58516372465955,None,L,3984,0
EQUIP_006,2025-01-06 06:32:17.167610,2,Fair,77.43494410536147,296.6902419275177,306.7960209167593,1228.7546957004165,45.268500530256276,None,L,3992,0
EQUIP_006,2025-01-06 14:32:17.167610,3,Good,77.44129532503185,299.3800290976868,307.47048915247024,1250.670350128961,42.669943841157526,None,L,4000,0
EQUIP_006,2025-01-06 22:32:17.167610,3,Good,77.46180508721123,301.11400263018476,308.38347775863497,1240.191041312417,45.11173791653717,None,L,4008,0
EQUIP_006,2025-01-07 06:32:17.167610,2,Fair,77.60765754688894,298.9519462130562,309.5592924879041,1282.1762868467038,47.58458416772051,None,L,4016,0
EQUIP_006,2025-01-07 14:32:17.167610,3,Good,77.67777973824529,299.0445665166546,308.47775790611826,1242.3651014555148,43.31520374763608,None,L,4024,0
EQUIP_006,2025-01-07 22:32:17.167610,3,Good,78.01116527807267,299.3316238274123,307.1665882841673,1237.3695676694776,47.39526610142041,None,L,4032,0
EQUIP_006,2025-01-08 06:32:17.167610,3,Good,78.2052382031705,298.4851613228677,308.1684462852357,1250.9523151725834,45.85140626901771,None,L,4040,0
EQUIP_006,2025-01-08 14:32:17.167610,3,Good,78.28722735503952,301.11264666931896,309.54345578998215,1263.0305363655923,49.24101127810293,None,L,4048,0
EQUIP_006,2025-01-08 22:32:17.167610,1,Poor,78.42229903416018,297.3013186168893,309.62326092448365,1273.8644855702692,48.656428114905125,None,L,4056,0
EQUIP_006,2025-01-09 06:32:17.167610,3,Good,78.47375893257222,298.0729384166392,306.6443925816542,1249.3709828311028,42.58975472185447,None,L,4064,0
EQUIP_006,2025-01-09 14:32:17.167610,2,Fair,78.52049992029816,299.9611144099248,310.54024836345235,1248.8674811380442,44.855819315440606,None,L,4072,0
EQUIP_006,2025-01-09 22:32:17.167610,2,Fair,78.57895854281473,300.0481675063743,311.7487036928971,1256.8136957109032,47.48460071564297,None,L,4080,0
EQUIP_006,2025-01-10 06:32:17.167610,2,Fair,78.70449483951478,299.6461532675185,309.98853472558517,1297.1444378205588,46.99529369667675,None,L,4088,0
EQUIP_006,2025-01-10 14:32:17.167610,3,Good,78.73106495516677,299.28929484774727,308.92713472775574,1231.887161328233,44.20638116305246,None,L,4096,0
EQUIP_006,2025-01-10 22:32:17.167610,2,Fair,78.75648809565745,299.22338137700586,309.8717407766097,1239.512356227829,44.40096581784978,None,L,4104,0
EQUIP_006,2025-01-11 06:32:17.167610,3,Good,78.79056676903832,299.04132397519777,307.8232293467139,1264.002112294248,51.77927757679875,None,L,4112,0
EQUIP_006,2025-01-11 14:32:17.167610,2,Fair,78.89086063697985,298.50926244920345,309.3844574246393,1247.4829715357469,44.36511563815858,None,L,4120,0
EQUIP_006,2025-01-11 22:32:17.167610,3,Good,79.07335432929575,297.38638614371325,306.02526454275085,1265.0397142039155,44.43876289964618,None,L,4128,0
EQUIP_006,2025-01-12 06:32:17.167610,3,Good,79.2072559366704,298.7789392819775,306.3621353100279,1222.9737210664787,46.993706109481806,None,L,4136,0
EQUIP_006,2025-01-12 14:32:17.167610,3,Good,79.22531131483268,298.70398823723656,307.0995815939513,1234.113102812581,43.32423576451851,None,L,4144,0
EQUIP_006,2025-01-12 22:32:17.167610,2,Fair,79.35954214975763,297.8212388638531,309.73622674823775,1261.1288380715837,43.208909072916825,None,L,4152,0
EQUIP_006,2025-01-13 06:32:17.167610,3,Good,79.47526458019622,297.2644966056965,307.0347824895343,1252.21910260823,47.09013179683001,None,L,4160,0
EQUIP_006,2025-01-13 14:32:17.167610,1,Poor,79.81608229629126,297.8363063620708,311.25831285983315,1246.781642330808,48.596542957537,None,L,4168,0
EQUIP_006,2025-01-13 22:32:17.167610,3,Good,79.84811494525462,299.52813515236153,306.2474713548092,1259.5710742227993,44.82985093186398,None,L,4176,0
EQUIP_006,2025-01-14 06:32:17.167610,3,Good,79.9986598337854,299.24306481587075,303.790819839589,1258.9314011881338,44.334222674173084,None,L,4184,0
EQUIP_006,2025-01-14 14:32:17.167610,1,Poor,80.13111218398535,297.5404387356816,310.30905844764436,1267.6365421864484,42.94633237277017,None,L,4192,0
EQUIP_006,2025-01-14 22:32:17.167610,3,Good,80.21271622139244,300.5511987923427,309.1691674400087,1244.510478994846,47.154126325583185,None,L,4200,0
EQUIP_006,2025-01-15 06:32:17.167610,2,Fair,80.23526725945922,299.0697802648874,309.805829103509,1275.2056037418226,46.24394642262347,None,L,4208,0
EQUIP_006,2025-01-15 14:32:17.167610,3,Good,80.4170525526713,299.01566607754813,307.6139629286564,1246.1619934495097,43.59646951989284,None,L,4216,0
EQUIP_006,2025-01-15 22:32:17.167610,3,Good,80.44296000949569,299.2229468836048,307.51007131518514,1266.4846249481363,46.59176907139983,None,L,4224,0
EQUIP_006,2025-01-16 06:32:17.167610,3,Good,80.4556707979151,297.70084018824286,305.46388942010003,1244.96548932863,44.97485680739735,None,L,4232,0
EQUIP_006,2025-01-16 14:32:17.167610,2,Fair,80.50411333008805,299.1364896697203,310.26382978710564,1276.9103756512993,49.05971792938301,None,L,4240,0
EQUIP_006,2025-01-16 22:32:17.167610,2,Fair,80.67992219210252,298.9082824709407,309.66223283832153,1190.5980014532613,46.533907638871526,None,L,4248,0
EQUIP_006,2025-01-17 06:32:17.167610,3,Good,80.76203072465471,298.482475647813,308.0974061643973,1233.9662447114151,45.80732316543662,None,L,4256,0
EQUIP_006,2025-01-17 14:32:17.167610,3,Good,80.77708798201473,299.203375571135,307.58918204440187,1239.219883182297,44.97262138405941,None,L,4264,0
EQUIP_006,2025-01-17 22:32:17.167610,2,Fair,80.90893026955088,299.1659525815164,310.5406848411799,1252.1315626154326,47.473035531629485,None,L,4272,0
EQUIP_006,2025-01-18 06:32:17.167610,3,Good,80.9482691953695,301.17776066213224,305.61171329064837,1288.794812700434,48.295413092350756,None,L,4280,0
EQUIP_006,2025-01-18 14:32:17.167610,3,Good,81.13028494310151,300.2758769758288,304.1493352291522,1211.7891561599483,47.56659947637796,None,L,4288,0
EQUIP_006,2025-01-18 22:32:17.167610,3,Good,81.31646539040467,298.08581730462896,306.4521590494406,1251.8641004531194,45.50165535663714,None,L,4296,0
EQUIP_006,2025-01-19 06:32:17.167610,3,Good,81.47741256969216,300.36779516206855,309.04181178963944,1235.7942192688947,46.51729864771684,None,L,4304,0
EQUIP_006,2025-01-19 14:32:17.167610,1,Poor,81.54329535779029,295.1200809040723,307.57868045204833,1221.0886238025596,44.14926265468654,None,L,4312,0
EQUIP_006,2025-01-19 22:32:17.167610,3,Good,81.68346987852502,297.3456092713975,307.22525615934023,1248.1824689181133,48.21289455386001,None,L,4320,0
EQUIP_006,2025-01-20 06:32:17.167610,3,Good,81.92663752138087,299.4638470259425,304.63587012474966,1246.2886590274836,46.401249598507476,None,L,4328,0
EQUIP_006,2025-01-20 14:32:17.167610,2,Fair,82.0540760180563,299.07498962188316,309.83891215274633,1238.6799172115723,45.12250680723917,None,L,4336,0
EQUIP_006,2025-01-20 22:32:17.167610,3,Good,82.11607795933482,301.1119347027587,306.68101563820943,1235.0353688573084,47.9283233959188,None,L,4344,0
EQUIP_006,2025-01-21 06:32:17.167610,3,Good,82.19349682714854,300.2264704166735,307.4549352255392,1229.2549635875498,44.06650795541265,None,L,4352,0
EQUIP_006,2025-01-21 14:32:17.167610,3,Good,82.27524027222644,299.7875374551834,308.4527199882652,1237.7085577662017,46.611429900187886,None,L,4360,0
EQUIP_006,2025-01-21 22:32:17.167610,2,Fair,82.373270758836,297.5483002578792,308.84479312580186,1241.2885063686028,45.96594755455076,None,L,4368,0
EQUIP_006,2025-01-22 06:32:17.167610,3,Good,82.40524003075824,299.01994958409887,307.31116123205356,1205.3991787236466,46.7131055773098,None,L,4376,0
EQUIP_006,2025-01-22 14:32:17.167610,3,Good,82.45883562975213,299.71177274108703,308.01815825088903,1249.1751141702139,41.26051742837398,None,L,4384,0
EQUIP_006,2025-01-22 22:32:17.167610,3,Good,82.53981742278991,299.68022928622815,309.67329905751944,1250.4017711285014,45.21170668057479,None,L,4392,0
EQUIP_006,2025-01-23 06:32:17.167610,2,Fair,82.76832037805492,298.95597434875936,309.64433602356763,1261.1246648433655,47.61956755383751,None,L,4400,0
EQUIP_006,2025-01-23 14:32:17.167610,3,Good,82.85352117282504,299.2715448596207,308.0004639892971,1258.0743560602007,50.32919093097036,None,L,4408,0
EQUIP_006,2025-01-23 22:32:17.167610,3,Good,82.95697031874727,300.5940310118584,304.8188606523399,1222.7416428025278,46.01391110515206,None,L,4416,0
EQUIP_006,2025-01-24 06:32:17.167610,2,Fair,83.13018968036545,299.0576835935566,310.39996315948156,1228.2809493152631,46.879957610803295,None,L,4424,0
EQUIP_006,2025-01-24 14:32:17.167610,3,Good,83.15486928213075,298.80330018895586,304.69873079720554,1268.7831168874457,45.231915233210415,None,L,4432,0
EQUIP_006,2025-01-24 22:32:17.167610,2,Fair,83.27301007425764,297.78949319668345,307.8823523393717,1246.774366905018,46.162410723896556,None,L,4440,0
EQUIP_006,2025-01-25 06:32:17.167610,2,Fair,83.33565331052098,297.24034848385435,307.59355197490095,1186.1898640074378,44.35014174268631,None,L,4448,0
EQUIP_006,2025-01-25 14:32:17.167610,3,Good,83.39211308029329,300.9045835352846,306.62523156704634,1224.9897465071438,42.13690807969567,None,L,4456,0
EQUIP_006,2025-01-25 22:32:17.167610,3,Good,83.42889353493871,297.908257407031,304.373991309674,1213.4277404737425,49.17910445277043,None,L,4464,0
EQUIP_006,2025-01-26 06:32:17.167610,3,Good,83.52154375943486,298.8798200747795,307.82381274934426,1285.193935722684,47.9061104922368,None,L,4472,0
EQUIP_006,2025-01-26 14:32:17.167610,3,Good,83.64622790910057,298.51122986125733,305.9516565876143,1268.9576673612294,48.95746047359671,None,L,4480,0
EQUIP_006,2025-01-26 22:32:17.167610,3,Good,83.6828309060166,299.2905949322821,309.1827994742969,1228.0195240290172,46.89349659498721,None,L,4488,0
EQUIP_006,2025-01-27 06:32:17.167610,3,Good,83.79007844512468,299.50798296679613,308.1840366725336,1194.66226271442,43.88735479024314,None,L,4496,0
EQUIP_006,2025-01-27 14:32:17.167610,3,Good,83.81470203880801,300.3342628703285,310.18314233360815,1247.8912577841065,43.931448631480905,None,L,4504,0
EQUIP_006,2025-01-27 22:32:17.167610,3,Good,83.94695392693815,298.1738216713325,305.37519750121197,1240.6146301806052,43.35105536360634,None,L,4512,0
EQUIP_006,2025-01-28 06:32:17.167610,2,Fair,58.84660680596184,298.43422933067177,308.6955262974681,1199.8097428557123,44.70031348943949,Light Maintenance,L,4520,0
EQUIP_006,2025-01-28 14:32:17.167610,3,Good,58.95149922975609,299.06967481655244,306.15836803286066,1341.2392167891983,42.551976877293896,None,L,4528,0
EQUIP_006,2025-01-28 22:32:17.167610,2,Fair,59.00481948407735,298.44342835540715,309.1526478400927,1268.7967115010956,46.69539839411162,None,L,4536,0
EQUIP_006,2025-01-29 06:32:17.167610,1,Poor,59.11201905379371,295.19323139368356,309.1273395961849,1333.038707153616,43.371783763899344,None,L,4544,0
EQUIP_006,2025-01-29 14:32:17.167610,3,Good,59.179663476169395,300.467973654309,310.0992572392598,1308.152399397599,46.28896456167619,None,L,4552,0
EQUIP_006,2025-01-29 22:32:17.167610,3,Good,59.24916492124269,300.15854819270044,307.9631170803741,1326.885275103801,43.335506680427216,None,L,4560,0
EQUIP_006,2025-01-30 06:32:17.167610,3,Good,59.34407491531052,299.2440268864412,306.0713649060494,1335.0194501736796,45.17970225220853,None,L,4568,0
EQUIP_006,2025-01-30 14:32:17.167610,3,Good,59.62131124894943,297.5508518382226,307.39262280846856,1299.5026680554176,45.253324932684755,None,L,4576,0
EQUIP_006,2025-01-30 22:32:17.167610,3,Good,59.69986598547899,299.1512090476377,305.544877343561,1285.1216964899033,47.6154523135259,None,L,4584,0
EQUIP_006,2025-01-31 06:32:17.167610,3,Good,59.81216245622413,299.48987035325445,306.4319521019563,1305.8497667907056,46.77754039764047,None,L,4592,0
EQUIP_006,2025-01-31 14:32:17.167610,3,Good,59.85613891166063,299.14411616397683,307.9320256034588,1265.2615718028173,43.763667387157895,None,L,4600,0
EQUIP_006,2025-01-31 22:32:17.167610,3,Good,59.913549837758836,299.4455393917991,307.34143770463857,1300.2810261056482,47.28276188898916,None,L,4608,0
EQUIP_006,2025-02-01 06:32:17.167610,3,Good,60.021014630758195,298.5790248442928,306.55545826251324,1326.0425868490618,45.58562367805049,None,L,4616,0
EQUIP_006,2025-02-01 14:32:17.167610,3,Good,60.106850460221025,300.7502568159762,308.0168235280913,1313.076691376256,41.18095048332913,None,L,4624,0
EQUIP_006,2025-02-01 22:32:17.167610,3,Good,60.16252520675441,299.16746285380475,305.5715149558479,1335.0682326571768,46.823767623097744,None,L,4632,0
EQUIP_006,2025-02-02 06:32:17.167610,3,Good,60.2343153264751,301.07604268773576,308.9514575627323,1332.8814841698916,47.372746745217064,None,L,4640,0
EQUIP_006,2025-02-02 14:32:17.167610,3,Good,60.460229325217064,296.4230650141707,304.2162432326334,1271.8543838138592,47.21975941039918,None,L,4648,0
EQUIP_006,2025-02-02 22:32:17.167610,3,Good,60.50642904158807,298.99732428938734,305.6841323983189,1300.1019272273345,48.47723358071356,None,L,4656,0
EQUIP_006,2025-02-03 06:32:17.167610,3,Good,60.546084665636734,300.89246474059377,308.07891056979093,1290.1965717419778,46.65315050999218,None,L,4664,0
EQUIP_006,2025-02-03 14:32:17.167610,3,Good,60.79116279084994,297.7281462383988,307.3567659244199,1307.053134916735,45.35528669852185,None,L,4672,0
EQUIP_006,2025-02-03 22:32:17.167610,3,Good,60.89567949888879,299.9796077285723,307.6976310118611,1306.5075735532653,45.489239559922886,None,L,4680,0
EQUIP_006,2025-02-04 06:32:17.167610,3,Good,60.975337009964086,299.26561840848746,306.9281807130041,1316.1967601036629,45.46369224582743,None,L,4688,0
EQUIP_006,2025-02-04 14:32:17.167610,3,Good,61.33986225977549,299.25582597431884,303.98274184278034,1334.0894902453738,45.73802269412706,None,L,4696,0
EQUIP_006,2025-02-04 22:32:17.167610,3,Good,61.393739318385826,298.90935031643795,308.1405584055472,1333.8218675010398,45.47817313230024,None,L,4704,0
EQUIP_006,2025-02-05 06:32:17.167610,2,Fair,61.40705489939712,298.2492933012039,308.42343471534224,1282.0532032812346,45.56106680325995,None,L,4712,0
EQUIP_006,2025-02-05 14:32:17.167610,2,Fair,61.45989455882241,298.46471280095466,309.1257444326867,1308.087989714309,44.54216574273176,None,L,4720,0
EQUIP_006,2025-02-05 22:32:17.167610,3,Good,61.662304853648436,299.1081342137388,307.5900311333537,1274.3905537522485,45.033989013134175,None,L,4728,0
EQUIP_006,2025-02-06 06:32:17.167610,3,Good,61.68170824953342,301.2227950291008,310.62055232065245,1305.057928629485,47.820496553409285,None,L,4736,0
EQUIP_006,2025-02-06 14:32:17.167610,3,Good,61.906419618388824,298.5606363643075,306.15634249010424,1284.3020138162979,47.2694271327824,None,L,4744,0
EQUIP_006,2025-02-06 22:32:17.167610,3,Good,61.92147490230969,299.7540251353206,309.5327166543406,1284.6458866155633,43.00289806815644,None,L,4752,0
EQUIP_006,2025-02-07 06:32:17.167610,3,Good,62.03118928958635,299.4410333898015,306.112184287822,1320.760354368139,46.65868490966767,None,L,4760,0
EQUIP_006,2025-02-07 14:32:17.167610,3,Good,62.24998505004588,300.8008448196335,307.9114177649935,1317.0476967452466,45.44269384040592,None,L,4768,0
EQUIP_006,2025-02-07 22:32:17.167610,3,Good,62.30846949070782,299.14907758919514,307.40566952158315,1264.5863469307901,45.070760533550356,None,L,4776,0
EQUIP_006,2025-02-08 06:32:17.167610,3,Good,62.50935258219376,298.86302814316684,306.8494143852833,1281.9602649977764,47.03872545919561,None,L,4784,0
EQUIP_006,2025-02-08 14:32:17.167610,2,Fair,62.7275377109426,297.0800362787723,307.878887179211,1304.4036513967112,49.490635462161336,None,L,4792,0
EQUIP_006,2025-02-08 22:32:17.167610,2,Fair,62.81454092625427,299.0253815960014,310.83851251316884,1256.637745811649,42.98185545058168,None,L,4800,0
EQUIP_006,2025-02-09 06:32:17.167610,2,Fair,62.88094194917773,297.54378294654344,309.52417609485065,1345.6177070859019,48.581096509824334,None,L,4808,0
EQUIP_006,2025-02-09 14:32:17.167610,2,Fair,62.94082943181577,298.3250721642338,308.55317486532874,1289.7818993894484,45.6257821825543,None,L,4816,0
EQUIP_006,2025-02-09 22:32:17.167610,3,Good,63.11574633072378,298.783272854464,305.8114289661756,1309.7861583738572,45.46314402212392,None,L,4824,0
EQUIP_006,2025-02-10 06:32:17.167610,3,Good,63.24849474140568,299.81012034332485,307.27866005547787,1302.4569298379192,50.161710068374774,None,L,4832,0
EQUIP_006,2025-02-10 14:32:17.167610,3,Good,63.42427069686954,298.68170999360456,305.70324135595405,1333.1244854971092,46.366633675020374,None,L,4840,0
EQUIP_006,2025-02-10 22:32:17.167610,3,Good,63.44960269489267,298.5737406984175,306.36144773352896,1305.2970637357237,46.73629164763468,None,L,4848,0
EQUIP_006,2025-02-11 06:32:17.167610,3,Good,63.496116854438576,298.4456613918306,306.84819612958904,1295.3578698114075,46.90373734797539,None,L,4856,0
EQUIP_006,2025-02-11 14:32:17.167610,1,Poor,63.55478020687968,298.50286070727583,313.50021515982826,1326.8065160262222,45.947204819864325,None,L,4864,0
EQUIP_006,2025-02-11 22:32:17.167610,2,Fair,63.64533844708692,299.06160699364443,310.73859731450284,1301.7012014233476,42.43506962837561,None,L,4872,0
EQUIP_006,2025-02-12 06:32:17.167610,3,Good,63.65981158596034,299.23275985298056,308.03810944669766,1278.5005919234643,42.28014038089459,None,L,4880,0
EQUIP_006,2025-02-12 14:32:17.167610,3,Good,63.85708199965918,297.57652101687216,307.15736416178447,1310.9462141404017,45.12841823129329,None,L,4888,0
EQUIP_006,2025-02-12 22:32:17.167610,3,Good,64.0296910175899,300.2568431380022,305.3427260980447,1285.196857918324,50.33432401920043,None,L,4896,0
EQUIP_006,2025-02-13 06:32:17.167610,3,Good,64.06063857223023,297.77793352509553,306.464584942837,1337.1247177428381,45.7520143264795,None,L,4904,0
EQUIP_006,2025-02-13 14:32:17.167610,3,Good,64.11211916671957,299.3489651992863,306.77733782970034,1331.1460620018443,43.36729931793728,None,L,4912,0
EQUIP_006,2025-02-13 22:32:17.167610,3,Good,64.17621335737246,298.5185047995688,307.275726167744,1292.18227071612,47.861598159738016,None,L,4920,0
EQUIP_006,2025-02-14 06:32:17.167610,3,Good,64.20963836463892,296.8584278570795,306.51137939945204,1279.9486241185396,48.863986950291114,None,L,4928,0
EQUIP_006,2025-02-14 14:32:17.167610,3,Good,64.29289265874367,299.8986782782404,309.09320184551996,1311.4832377564458,43.88332449685422,None,L,4936,0
EQUIP_006,2025-02-14 22:32:17.167610,2,Fair,64.3780254113722,298.6592685598569,309.2490085351534,1317.8845975535382,43.4389993559613,None,L,4944,0
EQUIP_006,2025-02-15 06:32:17.167610,3,Good,64.60304671028486,299.5515267196446,308.445067877734,1299.1914107363807,48.80576521540563,None,L,4952,0
EQUIP_006,2025-02-15 14:32:17.167610,3,Good,64.6867032115693,299.8001786503529,308.370044922435,1290.659689776233,45.077157786781925,None,L,4960,0
EQUIP_006,2025-02-15 22:32:17.167610,2,Fair,64.75956273488357,297.0114513701233,307.17218928364986,1278.849067063468,46.29001365994795,None,L,4968,0
EQUIP_006,2025-02-16 06:32:17.167610,3,Good,64.81401644034939,298.59217550017576,305.31264016067956,1272.6779828171366,43.63113116777038,None,L,4976,0
EQUIP_006,2025-02-16 14:32:17.167610,3,Good,64.88921271394916,297.6202934873844,307.11502699817754,1281.5877578250947,47.1881616947742,None,L,4984,0
EQUIP_006,2025-02-16 22:32:17.167610,3,Good,65.00320810741044,299.0802375946535,305.63724738013696,1273.3636778764535,45.78881875395214,None,L,4992,0
EQUIP_006,2025-02-17 06:32:17.167610,3,Good,65.07791249870073,300.6238340192796,308.98687642778276,1267.8973380031177,46.054690500913566,None,L,5000,0
EQUIP_006,2025-02-17 14:32:17.167610,3,Good,65.17830010974825,299.9249357214739,305.7673388111295,1343.374748827234,46.575995943655464,None,L,5008,0
EQUIP_006,2025-02-17 22:32:17.167610,3,Good,65.19568153142367,298.0227252495723,307.1388787317974,1322.5341604173852,44.46450041136314,None,L,5016,0
EQUIP_006,2025-02-18 06:32:17.167610,2,Fair,65.28811112833381,299.7918826841035,310.80810536106003,1273.1185798273725,42.45981073692031,None,L,5024,0
EQUIP_006,2025-02-18 14:32:17.167610,1,Poor,65.37588842358889,299.06939203029617,311.8491682195415,1282.8399754020302,40.8943306765871,None,L,5032,0
EQUIP_006,2025-02-18 22:32:17.167610,3,Good,65.44478497931729,299.37853065413464,308.04580036814986,1297.2559746488212,47.06810726879303,None,L,5040,0
EQUIP_006,2025-02-19 06:32:17.167610,3,Good,65.45574341859212,297.2147214448833,307.18872387044007,1271.2124913365426,45.454900851301836,None,L,5048,0
EQUIP_006,2025-02-19 14:32:17.167610,3,Good,65.51879927982938,299.2000253086444,305.860198622681,1279.2817739898087,46.99194226447642,None,L,5056,0
EQUIP_006,2025-02-19 22:32:17.167610,2,Fair,65.5293612705983,299.8804612647802,310.369548780542,1322.8657087218542,41.77213927885616,None,L,5064,0
EQUIP_006,2025-02-20 06:32:17.167610,3,Good,65.61476292676724,298.1249335475602,306.11290752720583,1309.926729644588,43.04389331580746,None,L,5072,0
EQUIP_006,2025-02-20 14:32:17.167610,3,Good,65.80112333083925,303.0374071195226,309.13598999325393,1294.8398168571734,44.93035070547536,None,L,5080,0
EQUIP_006,2025-02-20 22:32:17.167610,2,Fair,65.8889483549716,296.0530035644794,306.3893021898086,1265.691819632277,47.444624180701005,None,L,5088,0
EQUIP_006,2025-02-21 06:32:17.167610,3,Good,65.91674670744949,300.4617474312194,307.97973389996804,1252.317046632406,49.406996747997184,None,L,5096,0
EQUIP_006,2025-02-21 14:32:17.167610,3,Good,65.99539811373059,298.6479196030576,305.568497472674,1317.0072434163253,44.20268248498076,None,L,5104,0
EQUIP_006,2025-02-21 22:32:17.167610,3,Good,66.02394906730505,299.65720944115867,308.45475429718005,1295.3524678425858,41.451113295391345,None,L,5112,0
EQUIP_006,2025-02-22 06:32:17.167610,3,Good,66.2367002225346,300.12039132356927,307.4910337944456,1325.0250756206538,42.613855023662744,None,L,5120,0
EQUIP_006,2025-02-22 14:32:17.167610,3,Good,66.24262657825145,300.41679930409396,305.24935729298977,1302.6687371693295,43.94189999084874,None,L,5128,0
EQUIP_006,2025-02-22 22:32:17.167610,3,Good,66.25418226328321,300.44521101826285,306.2945539053732,1323.5308411649194,45.49995727334943,None,L,5136,0
EQUIP_006,2025-02-23 06:32:17.167610,3,Good,66.34527128185073,299.0212454114736,305.041587330118,1290.1999584243326,42.37144919989297,None,L,5144,0
